"Character","Move","onBlock","plnCmd","airmove","followUp","projectile","moveType","health","stun","vgauge1","vgauge2","fDash","bDash","fWalk","bWalk","throwHurt","throwRange","Damage","Stun"
"Menat","LK Khamun Kick",-6,"d+LK or db+LK or df+LK (air)","True","False","False","normal",950,950,900,600,20,24,0.04,0.032,0.25,0.85,60,70
"Menat","MK Khamun Kick",-2,"d+MK or db+MK or df+MK (air)","True","False","False","normal",950,950,900,600,20,24,0.04,0.032,0.25,0.85,60,70
"Menat","HK Khamun Kick",-2,"d+HK or db+HK or df+HK (air)","True","False","False","normal",950,950,900,600,20,24,0.04,0.032,0.25,0.85,60,70
"Menat","Soul Reflect: Kamal",-6,"MP+MK (VS1)","False","False","True","vskill",950,950,900,600,20,24,0.04,0.032,0.25,0.85,80,150
"Menat","Soul Reflect: Stella",-3,"d+MP+MK (VS1)","False","False","True","vskill",950,950,900,600,20,24,0.04,0.032,0.25,0.85,80,150
"Menat","Soul Reflect: Kamal (Orb)",-18,"MP+MK (VS1) (Orb)","False","False","True","vskill",950,950,900,600,20,24,0.04,0.032,0.25,0.85,80,150
"Menat","Soul Reflect: Stella (Orb)",-16,"d+MP+MK (VS1) (Orb)","False","False","True","vskill",950,950,900,600,20,24,0.04,0.032,0.25,0.85,80,150
"Menat","Soul Spiral",-20,"MP+MK (VS2)","False","False","False","vskill",950,950,900,600,20,24,0.04,0.032,0.25,0.85,70,120
"Menat","Soul Spiral (Orb)",-14,"MP+MK (VS2) (Orb)","False","False","False","vskill",950,950,900,600,20,24,0.04,0.032,0.25,0.85,70,120
"Menat","Sistrum of Fortune",-2,"MK+HP","False","True","False","vbreak",950,950,900,600,20,24,0.04,0.032,0.25,0.85,60,0
"Menat","Soul Spark",3,"qcf+K","False","False","True","special",950,950,900,600,20,24,0.04,0.032,0.25,0.85,80,150
"Menat","LP Soul Sphere",-8,"qcf+LP","False","False","True","special",950,950,900,600,20,24,0.04,0.032,0.25,0.85,40,70
"Menat","MP Soul Sphere",-11,"qcf+MP","False","False","True","special",950,950,900,600,20,24,0.04,0.032,0.25,0.85,40,70
"Menat","HP Soul Sphere",-4,"qcf+HP","False","False","True","special",950,950,900,600,20,24,0.04,0.032,0.25,0.85,40,70
"Menat","LPMP Soul Sphere",3,"qcf+LPMP","False","False","True","special",950,950,900,600,20,24,0.04,0.032,0.25,0.85,60,0
"Menat","LPHP Soul Sphere",-10,"qcf+LPHP","False","False","True","special",950,950,900,600,20,24,0.04,0.032,0.25,0.85,150,200
"Menat","MPHP Soul Sphere",-9,"qcf+MPHP","False","False","True","special",950,950,900,600,20,24,0.04,0.032,0.25,0.85,40,70
"Menat","MPHP Soul Sphere Air",-9,"qcf+MPHP Air","False","False","True","special",950,950,900,600,20,24,0.04,0.032,0.25,0.85,150,200
"Menat","Soul Sphere Ankh",3,"qcf+P (recall)","False","True","True","special",950,950,900,600,20,24,0.04,0.032,0.25,0.85,40,70
"Menat","The Nefertem",-46,"qcf,qcf+P","False","False","False","super",950,950,900,600,20,24,0.04,0.032,0.25,0.85,330,0
"Nash","Stand LP",3,"LP","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,30,70
"Nash","Stand MP",0,"MP","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,100
"Nash","Stand HP",-5,"HP","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,90,150
"Nash","Stand LK",1,"LK","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,30,70
"Nash","Stand MK",0,"MK","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,70,100
"Nash","Stand HK",-2,"HK","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,80,150
"Nash","Crouch LP",3,"d+LP","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,30,70
"Nash","Crouch MP",3,"d+MP","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,100
"Nash","Crouch HP",3,"d+HP","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,80,150
"Nash","Crouch LK",1,"d+LK","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,20,70
"Nash","Crouch MK",-4,"d+MK","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,50,100
"Nash","Crouch HK",-12,"d+HK","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,90,150
"Nash","Knee Bazooka",-5,"f+LK","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,70
"Nash","Jumping Sobat",-3,"f+MK","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,100
"Nash","Chopping Assault",-7,"f+MP","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,100
"Nash","Step Kick",-3,"f+HK","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,90,150
"Nash","Spinning Back Knuckle",-13,"f+HP","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,90,150
"Nash","Side Knee Attack",2,"b+MK","False","False","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,100
"Nash","Rapid Punch",-6,"LP > MP","False","True","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,75,142
"Nash","Rapid Kick",-2,"LK > MK","False","True","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,84,142
"Nash","Wind Shear 1st",-7,"MP > LK","False","True","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,96,145
"Nash","Wind Shear 2nd",-7,"MP > LK > HP","False","True","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,152,225
"Nash","Down Burst",-7,"d+MP > f+MP","False","True","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,114,190
"Nash","Raptor Combination 1st",-10,"MK > HK","False","True","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,110,172
"Nash","Raptor Combination 2nd",-10,"MK > HK > MK","False","True","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,164,252
"Nash","Bullet Combination",-10,"MK > HK > MP+MK (VS1)","False","True","False","normal",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,164,252
"Nash","Bullet Clear",-5,"MP+MK (VS1)","False","False","False","vskill",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,70,100
"Nash","Vengeful Bullet",-2,"MK+HP","False","True","False","vbreak",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,0
"Nash","LP Sonic Boom",-6,"qcf+LP","False","False","True","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,100
"Nash","MP Sonic Boom",-4,"qcf+MP","False","False","True","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,100
"Nash","HP Sonic Boom",-2,"qcf+HP","False","False","True","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,100
"Nash","EX Sonic Boom 1",2,"qcf+PP","False","False","True","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,100
"Nash","EX Sonic Boom 2",2,"qcf+PP","False","False","True","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,54,90
"Nash","LK Sonic Scythe",-7,"qcb+LK","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,100,100
"Nash","MK Sonic Scythe",-10,"qcb+MK","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,110,100
"Nash","HK Sonic Scythe",-15,"qcb+HK","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,120,150
"Nash","EX Sonic Scythe",-19,"qcb+KK","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,160,200
"Nash","LK Sonic Scythe (V-Skill 2)",2,"qcb+LK","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,100,100
"Nash","MK Sonic Scythe (V-Skill 2)",-5,"qcb+MK","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,120,120
"Nash","HK Sonic Scythe (V-Skill 2)",-15,"qcb+HK","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,120,150
"Nash","EX Sonic Scythe (V-Skill 2)",-19,"qcb+KK","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,180,200
"Nash","LK Moonsault Slash",1,"qcf+LK","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,100
"Nash","MK Moonsault Slash",2,"qcf+MK","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,100
"Nash","HK Moonsault Slash",3,"qcf+HK","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,60,100
"Nash","EX Moonsault Slash",3,"qcf+KK","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,120,150
"Nash","LP Tragedy Assault",-5,"f,d,df+LP","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,100,150
"Nash","MP Tragedy Assault",-6,"f,d,df+MP","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,120,150
"Nash","HP Tragedy Assault",-8,"f,d,df+HP","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,140,150
"Nash","EX Tragedy Assault",-23,"f,d,df+PP","False","False","False","special",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,120,150
"Nash","Judgement Saber",-31,"qcb,qcb+P","False","False","False","super",975,1000,600,900,18,24,0.027,0.027,0.25,0.85,330,0
"Necalli","Stand LP",1,"LP","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,30,70
"Necalli","Stand MP",0,"MP","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,60,100
"Necalli","Stand HP",-2,"HP","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,80,150
"Necalli","Stand LK",2,"LK","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,40,70
"Necalli","Stand MK",2,"MK","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,60,100
"Necalli","Stand HK",-4,"HK","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,90,150
"Necalli","Crouch LP",1,"d+LP","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,20,70
"Necalli","Crouch MP",2,"d+MP","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,60,100
"Necalli","Crouch HP",-4,"d+HP","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,80,150
"Necalli","Crouch LK",1,"d+LK","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,20,70
"Necalli","Crouch MK",-4,"d+MK","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,50,100
"Necalli","Crouch HK",-10,"d+HK","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,90,150
"Necalli","Opening Dagger",-7,"df+HP","False","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,80,100
"Necalli","Road of the Sun (air)",-2,"Forward Jump > d+HK","True","False","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,80,100
"Necalli","Sacrificial Altar",-8,"MK > HK","False","True","False","normal",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,114,190
"Necalli","Sacrificial Altar Follow-Up",-9,"MK > HK > MP+MK (VS1)","False","True","False","vskill",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,146,230
"Necalli","Messenger of Chaos",-5,"MK > HK > MP+MK (VS2)","False","True","True","vskill",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,162,254
"Necalli","Soul Sealer",35,"LP+LK","False","False","False","throw",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,120,120
"Necalli","Soul Discriminator",35,"b+LP+LK","False","False","False","throw",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,110,120
"Necalli","Culminated Power",-1,"n or b or f+MP+MK (VS1)","False","True","False","vskill",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,50,100
"Necalli","Crawling Beast",-5,"MP+MK (VS2)","False","False","True","vskill",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,60,80
"Necalli","The Calling",-2,"f+PPP","False","False","False","alpha",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,60,0
"Necalli","Midnight Howl",-2,"MK+HP","False","True","False","vbreak",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,60,0
"Necalli","LP The Disc's Guidance",-6,"b,f+LP","True","False","False","special",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,80,150
"Necalli","MP The Disc's Guidance",-6,"b,f+MP","True","False","False","special",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,100,150
"Necalli","HP The Disc's Guidance",-6,"b,f+HP","True","False","False","special",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,120,150
"Necalli","EX The Disc's Guidance",-13,"b,f+PP","False","False","False","special",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,150,200
"Necalli","LP Raging Light",-24,"f,d,df+LP","False","False","False","special",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,100,150
"Necalli","MP Raging Light",-28,"f,d,df+MP","False","False","False","special",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,110,150
"Necalli","HP Raging Light",-33,"f,d,df+HP","False","False","False","special",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,120,150
"Necalli","EX Raging Light",-38,"f,d,df+PP","False","False","False","special",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,150,200
"Necalli","LK Valiant Rebellion",-4,"qcf+LK","False","False","False","special",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,50,100
"Necalli","MK Valiant Rebellion",-2,"qcf+MK","False","False","False","special",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,60,100
"Necalli","HK Valiant Rebellion",0,"qcf+HK","False","False","False","special",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,80,150
"Necalli","EX Valiant Rebellion",2,"qcf+KK","False","False","False","special",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,120,200
"Necalli","Ceremony of Honor",-25,"qcf,qcf+P","False","False","False","super",1025,1050,900,900,17,22,0.047,0.032,0.324,0.814,330,0
"Poison","Stand LP",2,"LP","False","False","False","normal",975,975,600,600,18,23,0.041,0.032,0.25,0.85,20,70
"Poison","Stand MP",3,"MP","False","False","False","normal",975,975,600,600,18,23,0.041,0.032,0.25,0.85,60,100
"Poison","Stand HP",-6,"HP","False","False","False","normal",975,975,600,600,18,23,0.041,0.032,0.25,0.85,80,150
"Poison","Stand LK",1,"LK","False","False","False","normal",975,975,600,600,18,23,0.041,0.032,0.25,0.85,40,70
"Poison","Stand MK",-4,"MK","False","False","False","normal",975,975,600,600,18,23,0.041,0.032,0.25,0.85,70,100
"Poison","Stand HK",-4,"HK","False","False","False","normal",975,975,600,600,18,23,0.041,0.032,0.25,0.85,80,150
"Poison","Crouch LP",3,"d+LP","False","False","False","normal",975,975,600,600,18,23,0.041,0.032,0.25,0.85,30,70
"Poison","Crouch MP",4,"d+MP","False","False","False","normal",975,975,600,600,18,23,0.041,0.032,0.25,0.85,70,100
"Poison","Crouch HP",-11,"d+HP","False","False","False","normal",975,975,600,600,18,23,0.041,0.032,0.25,0.85,80,150
"Poison","Crouch LK",-2,"d+LK","False","False","False","normal",975,975,600,600,18,23,0.041,0.032,0.25,0.85,20,70
"Poison","Crouch MK",-2,"d+MK","False","False","False","normal",975,975,600,600,18,23,0.041,0.032,0.25,0.85,60,100
"Poison","Crouch HK",-14,"d+HK","False","False","False","normal",975,975,600,600,18,23,0.041,0.032,0.25,0.85,90,150
"Poison","Slap Shot",35,"LP+LK","False","False","False","throw",975,975,600,600,18,23,0.041,0.032,0.25,0.85,130,150
"Poison","Frankensteiner",35,"b+LP+LK","False","False","False","throw",975,975,600,600,18,23,0.041,0.032,0.25,0.85,140,200
"Poison","Perfume Swing",35,"MP+MK (VS1)","True","False","False","vskill",975,975,600,600,18,23,0.041,0.032,0.25,0.85,60,80
"Poison","Cartwheel (attack)",-12,"MP+MK (VS2) (hold)","False","True","False","vskill",975,975,600,600,18,23,0.041,0.032,0.25,0.85,60,100
"Poison","Power Cord",-2,"f+PPP","False","False","False","alpha",975,975,600,600,18,23,0.041,0.032,0.25,0.85,60,0
"Poison","Danger Zone",-2,"MK+HP","False","True","False","vbreak",975,975,600,600,18,23,0.041,0.032,0.25,0.85,60,0
"Poison","LP Avant Line",-7,"qcf+LP","False","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,60,100
"Poison","MP Avant Line",-8,"qcf+MP","False","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,80,150
"Poison","HP Avant Line",-17,"qcf+HP","False","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,110,150
"Poison","EX Avant Line",-2,"qcf+PP","False","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,120,150
"Poison","LP Heart Raid Release",-6,"qcb+LP > Release","False","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,80,150
"Poison","MP Heart Raid Release",-6,"qcb+MP > Release","False","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,90,150
"Poison","LPMP EX Heart Raid",-2,"qcb+LPMP","False","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,120,100
"Poison","LPHP EX Heart Raid",1,"qcb+LPHP","False","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,130,200
"Poison","LK Shocking Heel",-12,"qcf+LK","False","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,80,150
"Poison","MK Shocking Heel",-12,"qcf+MK","False","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,90,150
"Poison","HK Shocking Heel",-12,"qcf+HK","False","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,110,150
"Poison","EX Shocking Heel",-17,"qcf+KK","False","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,80,150
"Poison","LK Love Me Tender",-4,"qcb+LK","True","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,70,120
"Poison","MK Love Me Tender",-4,"qcb+MK","True","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,80,120
"Poison","HK Love Me Tender",-2,"qcb+HK","True","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,100,150
"Poison","EX Love Me Tender",-4,"qcb+KK","True","False","False","special",975,975,600,600,18,23,0.041,0.032,0.25,0.85,120,200
"Poison","Love Hurricane",-37,"qcf,qcf+P","False","False","False","super",975,975,600,600,18,23,0.041,0.032,0.25,0.85,340,0
"Rashid","Stand LP",3,"LP","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,30,70
"Rashid","Stand MP",3,"MP","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,60,100
"Rashid","Stand HP",-3,"HP","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,80,150
"Rashid","Stand LK",1,"LK","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,30,70
"Rashid","Stand MK",-4,"MK","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,60,100
"Rashid","Stand HK",-4,"HK","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,90,150
"Rashid","Crouch LP",2,"d+LP","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,30,70
"Rashid","Crouch MP",-2,"d+MP","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,60,100
"Rashid","Crouch HP",-2,"d+HP","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,80,150
"Rashid","Crouch LK",0,"d+LK","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,20,70
"Rashid","Crouch MK",-3,"d+MK","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,50,100
"Rashid","Crouch HK",-12,"d+HK","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,90,150
"Rashid","Flap Spin",-2,"f+MP","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,70,100
"Rashid","Beak Assault",-7,"f+HP","False","False","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,80,150
"Rashid","Spinning Mixer (run)",-2,"f+P during run","False","True","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,83,89
"Rashid","Spinning Mixer (lvl 2) (run)",-4,"f+P during run (lvl 2)","False","True","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,119,181
"Rashid","Spinning Mixer (lvl 3) (run)",-11,"f+P during run (lvl 3)","False","True","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,140,225
"Rashid","Spinning Mixer (run) (wind)",0,"f+P during run (wind)","False","True","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,167,220
"Rashid","Eagle Spike (run)",-21,"f+K during run","False","True","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,140,200
"Rashid","Eagle Spike (run) (wind)",-21,"f+K during run (wind)","False","True","False","normal",950,950,600,600,15,24,0.04,0.036,0.402,0.852,150,200
"Rashid","LK Airborne Eagle Spike (V-Skill 1)",-24,"MP+MK (VS1) > LK","False","True","False","vskill",950,950,600,600,15,24,0.04,0.036,0.402,0.852,120,200
"Rashid","MK Airborne Eagle Spike (V-Skill 1)",-24,"MP+MK (VS1) > MK","False","True","False","vskill",950,950,600,600,15,24,0.04,0.036,0.402,0.852,120,200
